price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
924100,2018-09-10,04:36:37,54.9471407,82.9585961,9654.0,1.0,1.0,10.0,1.0,32.47,5.0,11.0
1000000,2018-09-10,04:36:41,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,33.58,5.0,1.0
2350000,2018-09-10,04:36:42,55.0218666,83.0075962,9654.0,1.0,18.0,18.0,2.0,56.14,7.0,1.0
2700000,2018-09-10,04:36:42,55.028347,83.020304,9654.0,3.0,8.0,13.0,1.0,38.0,10.0,11.0
1301800,2018-09-10,04:37:53,55.0303931,83.0155452,9654.0,1.0,8.0,10.0,1.0,48.94,13.8,11.0
1720000,2018-09-10,04:37:58,54.945609,82.96027,9654.0,1.0,1.0,10.0,3.0,59.02,8.51,11.0
1298000,2018-09-10,04:37:59,55.0303931,83.0155452,9654.0,1.0,10.0,10.0,1.0,58.75,16.5,11.0
1879000,2018-09-10,04:37:59,54.944993,82.962031,9654.0,1.0,5.0,10.0,3.0,87.39,12.9,11.0
1100000,2018-09-10,04:38:00,54.94594,82.97192,9654.0,1.0,5.0,10.0,1.0,39.35,5.0,11.0
1930000,2018-09-10,04:38:01,54.9471407,82.9585961,9654.0,1.0,2.0,10.0,2.0,58.03,8.35,11.0
5770000,2018-09-10,04:38:02,54.995487,83.0068,9654.0,3.0,11.0,17.0,3.0,85.0,14.0,1.0
893000,2018-09-10,04:38:02,55.0303931,83.0155452,9654.0,1.0,3.0,10.0,1.0,32.5,5.0,11.0
1770000,2018-09-10,04:38:03,54.94594,82.97192,9654.0,1.0,6.0,10.0,3.0,59.02,8.51,1.0
1500000,2018-09-10,04:38:03,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,2.0,63.85,37.0,11.0
5000000,2018-09-10,04:38:04,54.926803,82.993975,9654.0,3.0,5.0,9.0,3.0,80.0,12.5,1.0
900000,2018-09-10,04:38:04,54.943804,82.957871,9654.0,1.0,1.0,10.0,1.0,32.47,5.0,11.0
3250000,2018-09-10,04:38:05,55.0398697,82.894682,9654.0,0.0,8.0,26.0,1.0,59.9,9.51,11.0
1850000,2018-09-10,04:38:06,54.98957,82.81172,9654.0,1.0,5.0,5.0,2.0,45.4,5.7,1.0
4650000,2018-09-10,04:38:06,55.053036,82.897639,9654.0,0.0,19.0,19.0,2.0,80.0,28.0,1.0
2590000,2018-09-10,04:38:07,55.030467,83.020152,9654.0,3.0,23.0,27.0,1.0,45.6,9.0,1.0
1120000,2018-09-10,04:38:08,55.0128684,82.9999987,9654.0,1.0,3.0,10.0,1.0,32.47,5.0,1.0
2550000,2018-09-10,04:38:09,55.0267694,83.0280307,9654.0,1.0,6.0,10.0,1.0,53.83,13.75,1.0
1450000,2018-09-10,04:38:09,54.9412979,82.9616935,9654.0,1.0,10.0,10.0,3.0,59.0,4.0,11.0
1130000,2018-09-10,04:38:10,54.944993,82.962031,9654.0,1.0,1.0,10.0,1.0,39.02,4.0,1.0
1000000,2018-09-10,04:38:10,54.942858,82.963881,9654.0,1.0,3.0,10.0,1.0,32.5,4.0,1.0
1712000,2018-09-10,04:38:12,54.9439663,82.964339,9654.0,1.0,10.0,10.0,2.0,58.75,8.35,11.0
1150000,2018-09-10,04:38:12,55.012889,83.000083,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,1.0
1170000,2018-09-10,04:38:13,54.945443,82.96857,9654.0,1.0,9.0,10.0,1.0,39.02,5.0,1.0
2499000,2018-09-10,04:38:37,54.985058,82.89705,9654.0,3.0,2.0,5.0,2.0,40.0,6.0,1.0
4050000,2018-09-10,04:38:46,55.0417,82.91871,9654.0,1.0,3.0,5.0,3.0,60.0,5.8,1.0
2950000,2018-09-10,04:39:12,44.93275,37.9875836,2843.0,3.0,8.0,9.0,2.0,72.0,14.5,1.0
1300000,2018-09-10,04:39:17,54.945205,82.965992,9654.0,1.0,8.0,10.0,1.0,43.0,11.0,11.0
2200000,2018-09-10,04:39:32,45.0903888,39.0094028,2843.0,3.0,2.0,6.0,2.0,52.0,9.0,1.0
1400000,2018-09-10,04:39:44,57.49131,60.2183429,6171.0,3.0,2.0,3.0,1.0,37.0,9.0,11.0
1301000,2018-09-10,04:40:22,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,48.94,13.0,11.0
1070000,2018-09-10,04:40:22,55.0303931,83.0155452,9654.0,1.0,9.0,10.0,1.0,33.58,5.0,1.0
2850000,2018-09-10,04:40:23,55.0267694,83.0280307,9654.0,1.0,4.0,10.0,1.0,54.0,14.0,1.0
1850000,2018-09-10,04:40:23,55.0837124,82.6470837,9654.0,1.0,1.0,5.0,2.0,43.2,6.5,1.0
3500000,2018-09-10,04:40:24,55.07426,82.98309,9654.0,3.0,2.0,5.0,3.0,74.0,23.0,1.0
1800000,2018-09-10,04:40:24,55.014108,83.0016615,9654.0,1.0,4.0,10.0,1.0,58.03,17.0,1.0
1245000,2018-09-10,04:40:25,54.947372,82.972307,9654.0,1.0,6.0,10.0,1.0,41.85,10.5,11.0
2500000,2018-09-10,04:40:25,55.033455,83.01143,9654.0,1.0,5.0,10.0,1.0,39.0,8.0,1.0
780000,2018-09-10,04:40:26,55.297871,83.598173,9654.0,3.0,2.0,3.0,3.0,52.0,8.0,1.0
1450000,2018-09-10,04:40:26,54.946948,82.970115,9654.0,1.0,7.0,10.0,1.0,48.94,14.0,11.0
1900000,2018-09-10,04:40:27,55.038918,83.00828,9654.0,1.0,5.0,5.0,1.0,27.0,6.0,1.0
1450000,2018-09-10,04:40:28,54.9474859,82.9568902,9654.0,1.0,18.0,18.0,2.0,56.14,7.0,11.0
3070000,2018-09-10,04:40:28,55.044716,82.98106,9654.0,0.0,17.0,18.0,1.0,46.0,10.0,1.0
1550000,2018-09-10,04:40:29,54.946224,82.968031,9654.0,1.0,2.0,14.0,1.0,48.02,13.8,1.0
1050000,2018-09-10,04:41:02,50.5242022,116.3187576,10160.0,3.0,5.0,5.0,3.0,78.0,18.0,1.0
1550000,2018-09-10,04:41:22,55.017756,83.003578,9654.0,1.0,8.0,10.0,1.0,48.94,14.0,11.0
5500000,2018-09-10,04:41:23,45.037445,38.946698,2843.0,0.0,2.0,16.0,2.0,75.0,15.0,1.0
1390000,2018-09-10,04:41:23,54.947786,82.970996,9654.0,1.0,1.0,10.0,1.0,48.0,14.0,11.0
4450000,2018-09-10,04:41:23,54.9936024,82.9677176,9654.0,3.0,5.0,25.0,2.0,66.0,18.0,11.0
2600000,2018-09-10,04:41:24,55.031017,82.95113,9654.0,3.0,2.0,4.0,3.0,54.5,5.5,1.0
1241000,2018-09-10,04:41:25,54.9460464,82.9612743,9654.0,1.0,15.0,18.0,1.0,41.39,11.0,11.0
5300000,2018-09-10,04:41:26,55.039909,82.941702,9654.0,3.0,14.0,15.0,2.0,70.0,36.0,1.0
1421000,2018-09-10,04:41:38,54.945149,82.959938,9654.0,1.0,7.0,10.0,2.0,58.75,9.0,11.0
5860000,2018-09-10,04:41:38,55.0401741,82.9636977,9654.0,2.0,5.0,21.0,3.0,75.0,11.0,11.0
1250000,2018-09-10,04:41:40,55.0128402,83.0018862,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,11.0
1700000,2018-09-10,04:41:46,55.172455,82.970178,9654.0,3.0,3.0,5.0,1.0,40.0,8.0,1.0
3350000,2018-09-10,04:41:52,56.82408,60.585033,6171.0,3.0,4.0,10.0,1.0,31.0,7.0,1.0
2571700,2018-09-10,04:41:57,54.9414228,82.9629118,9654.0,1.0,1.0,10.0,3.0,87.39,12.92,11.0
4173120,2018-09-10,04:42:02,62.043915,129.72975,11171.0,2.0,3.0,12.0,2.0,60.5,11.7,11.0
1300000,2018-09-10,04:42:02,55.0333136,83.0250255,9654.0,1.0,1.0,10.0,1.0,33.0,5.0,1.0
1328000,2018-09-10,04:42:04,55.0303931,83.0155452,9654.0,1.0,4.0,10.0,2.0,58.75,10.0,11.0
3500000,2018-09-10,04:42:05,55.004475,83.0115148,9654.0,0.0,2.0,18.0,2.0,63.8,15.3,1.0
1430000,2018-09-10,04:42:06,54.946627,82.969523,9654.0,1.0,9.0,10.0,1.0,39.0,5.0,1.0
2600000,2018-09-10,04:42:06,55.07471,82.97198,9654.0,1.0,5.0,9.0,2.0,42.2,6.8,1.0
1161216,2018-09-10,04:42:07,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,41.36,11.0,11.0
1250000,2018-09-10,04:42:16,55.0144633,83.0020738,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,11.0
1316000,2018-09-10,04:42:16,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,1.0,58.75,8.35,11.0
2700000,2018-09-10,04:42:17,55.0527662,82.9737331,9654.0,3.0,3.0,5.0,2.0,43.0,6.0,1.0
1520000,2018-09-10,04:42:17,55.013916,83.00329,9654.0,1.0,2.0,10.0,1.0,41.36,10.9,11.0
1130500,2018-09-10,04:42:18,54.94232,82.963531,9654.0,1.0,1.0,10.0,1.0,39.35,4.39,11.0
1730000,2018-09-10,04:42:18,54.946627,82.969523,9654.0,3.0,9.0,10.0,3.0,59.0,25.0,1.0
1301800,2018-09-10,04:42:19,55.0303931,83.0155452,9654.0,1.0,8.0,10.0,1.0,48.94,13.78,11.0
1190800,2018-09-10,04:42:19,54.943577,82.95886,9654.0,1.0,1.0,10.0,1.0,41.36,10.88,11.0
1735000,2018-09-10,04:42:20,54.9412979,82.9616935,9654.0,1.0,9.0,10.0,3.0,59.02,6.0,11.0
1949000,2018-09-10,04:42:21,55.0139939,83.0033194,9654.0,1.0,2.0,10.0,3.0,87.39,12.92,11.0
906600,2018-09-10,04:42:21,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,1.0,33.58,5.0,11.0
2036000,2018-09-10,04:42:22,55.0303931,83.0155452,9654.0,1.0,3.0,10.0,3.0,87.39,12.92,11.0
2630000,2018-09-10,04:42:22,55.020946,83.008599,9654.0,1.0,8.0,10.0,2.0,59.0,7.0,1.0
1284000,2018-09-10,04:42:23,55.0303931,83.0155452,9654.0,1.0,10.0,10.0,1.0,48.94,13.78,11.0
2050000,2018-09-10,04:42:23,54.943893,82.96749,9654.0,1.0,3.0,18.0,3.0,74.0,7.0,11.0
940240,2018-09-10,04:42:24,55.0303931,83.0155452,9654.0,1.0,4.0,10.0,1.0,33.58,5.0,11.0
1095000,2018-09-10,04:42:24,55.0128402,83.0018862,9654.0,1.0,7.0,10.0,1.0,33.58,5.0,11.0
1162000,2018-09-10,04:42:25,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,41.36,11.0,11.0
57100000,2018-09-10,04:42:25,55.0273592,82.926903,9654.0,3.0,6.0,7.0,5.0,294.0,50.0,1.0
1634000,2018-09-10,04:42:26,54.9457305,82.9618646,9654.0,1.0,18.0,18.0,2.0,56.14,7.0,11.0
1450000,2018-09-10,04:42:27,55.012889,83.000083,9654.0,1.0,1.0,10.0,1.0,48.94,14.0,1.0
1150000,2018-09-10,04:42:28,54.9471407,82.9585961,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,1.0
1250000,2018-09-10,04:42:29,54.943199,82.956066,9654.0,1.0,10.0,10.0,1.0,23.0,3.0,11.0
1003000,2018-09-10,04:42:29,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,39.35,5.0,11.0
1541000,2018-09-10,04:42:30,55.013916,83.00329,9654.0,1.0,4.0,10.0,3.0,59.02,8.51,11.0
1500000,2018-09-10,04:42:30,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,2.0,63.85,12.05,11.0
1750000,2018-09-10,04:42:34,55.0144633,83.0020738,9654.0,1.0,4.0,10.0,1.0,58.0,16.0,11.0
1250000,2018-09-10,04:42:34,55.017212,83.00393,9654.0,1.0,9.0,10.0,1.0,33.0,1.0,11.0
1250000,2018-09-10,04:42:35,54.945236,82.961357,9654.0,1.0,10.0,10.0,1.0,43.0,11.0,11.0
8200000,2018-09-10,04:42:36,54.9807026,82.9036905,9654.0,3.0,7.0,9.0,3.0,123.0,18.0,1.0
1700000,2018-09-10,04:42:36,55.012889,83.000083,9654.0,1.0,8.0,10.0,1.0,58.0,16.0,11.0
4350000,2018-09-10,04:42:37,54.9644368,82.9450065,9654.0,0.0,3.0,26.0,2.0,74.6,14.28,11.0
1350000,2018-09-10,04:42:38,54.943893,82.96749,9654.0,1.0,14.0,18.0,1.0,42.0,11.0,11.0
1090000,2018-09-10,04:42:39,54.946224,82.968031,9654.0,1.0,9.0,10.0,1.0,39.35,5.0,1.0
1424153,2018-09-10,04:42:39,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,3.0,59.02,8.51,11.0
1200000,2018-09-10,04:42:40,54.9471407,82.9585961,9654.0,1.0,2.0,10.0,1.0,39.35,5.0,11.0
4000000,2018-09-10,04:42:40,55.028191,82.9211489,9654.0,1.0,8.0,10.0,3.0,73.0,13.0,1.0
950000,2018-09-10,04:42:41,54.945609,82.96027,9654.0,1.0,1.0,10.0,1.0,33.58,5.0,11.0
1300000,2018-09-10,04:42:42,54.946917,82.973008,9654.0,1.0,1.0,10.0,1.0,41.36,11.0,11.0
1310000,2018-09-10,04:42:43,54.946644,82.96875,9654.0,1.0,1.0,10.0,1.0,33.0,5.0,1.0
990000,2018-09-10,04:42:44,54.947346,82.97016,9654.0,1.0,9.0,10.0,1.0,32.47,5.0,11.0
1948000,2018-09-10,04:42:45,55.013916,83.00329,9654.0,1.0,2.0,10.0,3.0,87.39,13.0,11.0
1714360,2018-09-10,04:42:46,54.944528,82.973987,9654.0,1.0,8.0,10.0,3.0,59.02,8.51,11.0
1392000,2018-09-10,04:42:46,55.0303931,83.0155452,9654.0,1.0,1.0,10.0,3.0,59.02,8.51,11.0
1150000,2018-09-10,04:42:47,54.943577,82.95886,9654.0,1.0,4.0,10.0,1.0,39.35,7.0,11.0
1162000,2018-09-10,04:42:52,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,41.36,11.0,1.0
2600000,2018-09-10,04:42:53,54.956864,82.958114,9654.0,1.0,6.0,9.0,2.0,43.0,7.0,1.0
1770600,2018-09-10,04:42:53,54.9471407,82.9585961,9654.0,1.0,4.0,10.0,3.0,59.0,9.0,1.0
1007400,2018-09-10,04:42:54,54.945609,82.96027,9654.0,1.0,9.0,10.0,1.0,33.58,4.0,11.0
1100000,2018-09-10,04:42:55,54.945236,82.961357,9654.0,1.0,8.0,10.0,1.0,39.0,4.39,11.0
1380000,2018-09-10,04:42:56,54.944443,82.9584,9654.0,1.0,8.0,10.0,2.0,59.0,16.0,1.0
3900000,2018-09-10,04:42:57,54.975311,83.0912349,9654.0,3.0,9.0,10.0,2.0,59.0,9.0,1.0
1922000,2018-09-10,04:42:57,54.942853,82.96,9654.0,1.0,8.0,10.0,3.0,87.39,13.0,11.0
1100000,2018-09-10,04:42:58,54.945536,82.966612,9654.0,1.0,9.0,10.0,1.0,32.47,5.0,11.0
1550000,2018-09-10,04:42:58,54.94656,82.970744,9654.0,1.0,8.0,10.0,1.0,39.02,5.0,11.0
1900000,2018-09-10,04:42:59,55.012889,83.000083,9654.0,1.0,1.0,10.0,2.0,63.85,25.0,1.0
1900000,2018-09-10,04:42:59,55.102112,82.975353,9654.0,3.0,12.0,16.0,1.0,30.0,5.0,11.0
1897000,2018-09-10,04:43:01,55.004809,82.970645,9654.0,3.0,7.0,17.0,1.0,32.1,3.0,11.0
1550000,2018-09-10,04:43:02,55.086589,82.641691,9654.0,1.0,5.0,5.0,2.0,44.0,7.0,1.0
974000,2018-09-10,04:43:02,54.944957,82.96274,9654.0,1.0,6.0,10.0,1.0,32.45,5.0,11.0
1492955,2018-09-10,04:43:03,54.94443,82.95908,9654.0,1.0,6.0,10.0,2.0,63.13,12.05,11.0
2100000,2018-09-10,04:43:03,55.12549,61.470306,5282.0,1.0,9.0,10.0,2.0,57.6,8.0,1.0
2310000,2018-09-10,04:43:04,55.0168082,83.0089087,9654.0,1.0,1.0,10.0,3.0,59.02,8.51,1.0
2150000,2018-09-10,04:43:04,55.1182371,82.9174588,9654.0,3.0,6.0,13.0,1.0,38.0,12.0,11.0
1230000,2018-09-10,04:43:05,54.947372,82.972307,9654.0,1.0,6.0,10.0,1.0,43.0,11.0,11.0
1670000,2018-09-10,04:43:05,55.0168082,83.0089087,9654.0,1.0,1.0,10.0,1.0,40.6,10.88,1.0
1205000,2018-09-10,04:43:06,54.947372,82.972307,9654.0,1.0,10.0,10.0,1.0,41.85,11.0,11.0
2600000,2018-09-10,04:43:07,54.946948,82.970115,9654.0,1.0,4.0,10.0,3.0,59.02,8.51,11.0
900000,2018-09-10,04:43:18,54.498857,86.3745029,2860.0,1.0,3.0,5.0,1.0,30.0,6.0,1.0
1300000,2018-09-10,04:44:07,54.6162535,83.2815628,9654.0,1.0,1.0,5.0,2.0,44.0,7.0,1.0
1850000,2018-09-10,04:44:47,55.0128402,83.0018862,9654.0,1.0,3.0,10.0,2.0,63.13,12.0,11.0
1700000,2018-09-10,04:44:47,54.945536,82.966612,9654.0,1.0,10.0,10.0,2.0,58.75,8.5,11.0
1311000,2018-09-10,04:44:51,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,1.0,48.0,14.0,11.0
2036187,2018-09-10,04:44:51,55.0139939,83.0033194,9654.0,1.0,5.0,10.0,3.0,87.39,13.0,11.0
1250000,2018-09-10,04:44:52,55.017756,83.003578,9654.0,1.0,2.0,10.0,1.0,33.58,5.0,11.0
1750000,2018-09-10,04:44:52,54.947372,82.972307,9654.0,1.0,2.0,10.0,2.0,58.0,12.05,11.0
2650000,2018-09-10,04:44:53,55.0169091,83.0067324,9654.0,1.0,12.0,18.0,3.0,73.0,7.0,1.0
1450000,2018-09-10,04:44:53,55.017756,83.003578,9654.0,1.0,10.0,10.0,1.0,41.36,11.0,11.0
1150000,2018-09-10,04:44:54,55.014108,83.0016615,9654.0,1.0,1.0,10.0,1.0,32.47,5.0,11.0
1500000,2018-09-10,04:44:54,54.9449409,82.971643,9654.0,1.0,15.0,18.0,2.0,56.14,7.0,11.0
1300000,2018-09-10,04:44:55,54.947755,82.971634,9654.0,1.0,4.0,10.0,1.0,32.45,5.0,1.0
1900000,2018-09-10,04:44:55,55.017756,83.003578,9654.0,1.0,4.0,10.0,1.0,48.9,13.7,11.0
1800000,2018-09-10,04:44:57,55.017756,83.003578,9654.0,1.0,7.0,10.0,1.0,48.95,14.0,11.0
1700000,2018-09-10,04:44:57,54.945857,82.967924,9654.0,1.0,6.0,10.0,1.0,42.0,10.5,1.0
1450000,2018-09-10,04:44:58,54.945236,82.961357,9654.0,1.0,9.0,10.0,3.0,59.02,8.51,11.0
1878890,2018-09-10,04:44:58,54.9412979,82.9616935,9654.0,1.0,1.0,10.0,3.0,87.39,12.92,11.0
3200000,2018-09-10,04:44:59,55.023681,82.953488,9654.0,3.0,10.0,17.0,1.0,40.0,12.0,1.0
1519000,2018-09-10,04:44:59,55.0303931,83.0155452,9654.0,1.0,2.0,10.0,2.0,63.85,12.0,11.0
1481000,2018-09-10,04:45:00,55.0303931,83.0155452,9654.0,1.0,4.0,10.0,3.0,59.02,8.5,11.0
449000,2018-09-10,04:45:01,54.804166,83.104171,9654.0,3.0,5.0,5.0,1.0,12.0,1.0,1.0
1700000,2018-09-10,04:45:02,54.945536,82.966612,9654.0,1.0,10.0,10.0,2.0,58.0,8.0,11.0
3150000,2018-09-10,04:45:02,55.02507,82.945295,9654.0,3.0,1.0,11.0,1.0,39.9,11.0,1.0
1380000,2018-09-10,04:45:03,54.947346,82.97016,9654.0,1.0,10.0,10.0,1.0,48.94,14.0,11.0
1570000,2018-09-10,04:45:03,54.9474859,82.9568902,9654.0,1.0,7.0,18.0,2.0,56.14,8.0,11.0
4200000,2018-09-10,04:45:04,45.046412,38.979203,2843.0,2.0,4.0,24.0,1.0,41.0,10.0,1.0
2063000,2018-09-10,04:45:04,54.973217,82.85691,9654.0,1.0,2.0,10.0,1.0,40.3,11.0,1.0
1398000,2018-09-10,04:45:05,55.0303931,83.0155452,9654.0,1.0,9.0,10.0,2.0,59.0,9.0,11.0
940000,2018-09-10,04:45:22,55.0303931,83.0155452,9654.0,1.0,5.0,10.0,1.0,33.58,5.0,11.0
1695000,2018-09-10,04:45:23,54.947786,82.970996,9654.0,1.0,5.0,10.0,2.0,63.13,12.05,11.0
1532400,2018-09-10,04:45:24,55.0303931,83.0155452,9654.0,1.0,5.0,10.0,2.0,63.85,5.0,11.0
1178760,2018-09-10,04:45:24,55.0303931,83.0155452,9654.0,1.0,5.0,10.0,1.0,41.36,11.0,11.0
1070000,2018-09-10,04:45:25,54.946948,82.970115,9654.0,1.0,1.0,10.0,1.0,39.02,5.0,11.0
1650000,2018-09-10,04:45:25,54.947372,82.972307,9654.0,1.0,3.0,10.0,2.0,63.13,12.05,11.0
1850000,2018-09-10,04:45:26,55.0314199,83.0218286,9654.0,1.0,1.0,10.0,1.0,51.0,8.0,1.0
2450000,2018-09-10,04:45:26,53.3505987,83.6650231,6817.0,3.0,9.0,15.0,2.0,48.3,3.0,1.0
1826000,2018-09-10,04:45:27,54.94594,82.97192,9654.0,1.0,1.0,10.0,3.0,85.83,8.3,1.0
2750000,2018-09-10,04:45:27,55.042053,82.940926,9654.0,1.0,1.0,5.0,2.0,44.6,6.0,1.0
1250000,2018-09-10,04:45:31,55.017756,83.003578,9654.0,1.0,1.0,10.0,1.0,39.35,2.7,11.0
1418000,2018-09-10,04:45:32,54.9471407,82.9585961,9654.0,1.0,1.0,10.0,1.0,48.94,13.78,11.0
3250000,2018-09-10,04:46:09,53.3646728,83.6717774,6817.0,2.0,9.0,10.0,3.0,79.5,6.8,1.0
900000,2018-09-10,04:46:37,56.6599953,124.7202403,11171.0,1.0,2.0,4.0,1.0,38.0,8.0,1.0
2600000,2018-09-10,04:46:40,55.1132166,82.9430018,9654.0,1.0,9.0,17.0,1.0,34.8,7.0,1.0
1650000,2018-09-10,04:46:48,55.1209706,82.9015864,9654.0,3.0,8.0,13.0,1.0,24.1,3.5,1.0
1950000,2018-09-10,04:47:50,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,3.0,87.39,13.0,1.0
1600000,2018-09-10,04:47:51,55.0135228,83.0027967,9654.0,1.0,1.0,10.0,1.0,48.02,14.0,11.0
1762500,2018-09-10,04:47:51,54.9471407,82.9585961,9654.0,1.0,2.0,10.0,2.0,58.75,8.35,11.0
1950000,2018-09-10,04:47:52,54.946236,82.97248,9654.0,1.0,7.0,10.0,3.0,86.0,12.0,1.0
4400000,2018-09-10,04:47:52,54.9652381,82.9628527,9654.0,3.0,4.0,9.0,2.0,71.0,16.0,1.0
1170600,2018-09-10,04:47:53,54.944528,82.973987,9654.0,1.0,3.0,10.0,1.0,39.02,7.1,11.0
1100000,2018-09-10,04:47:54,54.944957,82.96274,9654.0,1.0,3.0,10.0,1.0,39.0,3.0,11.0
1780000,2018-09-10,04:47:55,54.9436459,82.9649398,9654.0,1.0,3.0,10.0,2.0,63.13,12.05,11.0
1000000,2018-09-10,04:47:58,54.941999,82.96301,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,11.0
1320000,2018-09-10,04:47:59,55.0144633,83.0020738,9654.0,1.0,3.0,10.0,1.0,32.47,5.0,1.0
2050000,2018-09-10,04:47:59,55.029503,83.02361,9654.0,1.0,8.0,10.0,1.0,32.0,9.0,1.0
2009000,2018-09-10,04:48:00,54.9471407,82.9585961,9654.0,1.0,5.0,10.0,3.0,87.36,14.0,11.0
1301000,2018-09-10,04:48:00,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,1.0,48.94,14.0,11.0
1392000,2018-09-10,04:48:01,55.013916,83.00329,9654.0,1.0,10.0,10.0,3.0,59.02,8.5,11.0
1200000,2018-09-10,04:48:01,54.95091,82.963806,9654.0,1.0,9.0,10.0,1.0,39.02,5.0,1.0
1948000,2018-09-10,04:48:02,55.013916,83.00329,9654.0,1.0,2.0,10.0,3.0,87.39,13.0,11.0
1948000,2018-09-10,04:48:02,55.013916,83.00329,9654.0,1.0,2.0,10.0,3.0,87.35,14.0,11.0
1750000,2018-09-10,04:48:03,55.0128684,82.9999987,9654.0,1.0,3.0,10.0,1.0,58.03,16.59,11.0
1000000,2018-09-10,04:48:04,54.947786,82.970996,9654.0,1.0,7.0,10.0,1.0,33.0,5.0,11.0
3800000,2018-09-10,04:48:04,54.99097,82.91194,9654.0,3.0,4.0,5.0,3.0,56.0,5.5,1.0
1390000,2018-09-10,04:48:06,54.941999,82.96301,9654.0,1.0,6.0,10.0,1.0,48.02,14.0,11.0
1800000,2018-09-10,04:48:07,55.030681,83.0150316,9654.0,1.0,3.0,10.0,1.0,43.39,10.57,1.0
1500000,2018-09-10,04:48:17,55.0303931,83.0155452,9654.0,1.0,8.0,10.0,2.0,63.85,16.59,11.0
1270000,2018-09-10,04:48:17,55.012935,83.0045233,9654.0,1.0,7.0,10.0,1.0,39.35,5.0,11.0
1530000,2018-09-10,04:48:18,55.013916,83.00329,9654.0,1.0,4.0,10.0,1.0,41.36,10.9,11.0
3750000,2018-09-10,04:48:19,55.055269,82.94013,9654.0,1.0,7.0,9.0,3.0,62.0,7.0,1.0
4750000,2018-09-10,04:48:19,55.013844,82.888664,9654.0,3.0,15.0,26.0,3.0,62.8,5.0,1.0
2150000,2018-09-10,04:48:19,55.017756,83.003578,9654.0,1.0,9.0,10.0,2.0,59.0,9.0,11.0
3600000,2018-09-10,04:48:20,55.04924,82.89022,9654.0,1.0,10.0,10.0,2.0,51.0,9.0,1.0
2450000,2018-09-10,04:48:20,55.055676,82.9696,9654.0,1.0,3.0,5.0,2.0,44.0,6.0,1.0
2150000,2018-09-10,04:48:21,55.017756,83.003578,9654.0,1.0,9.0,10.0,2.0,58.75,12.0,11.0
1050000,2018-09-10,04:48:21,54.946224,82.968031,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,1.0
1750000,2018-09-10,04:48:22,55.017212,83.00393,9654.0,1.0,9.0,10.0,1.0,48.9,21.0,11.0
1555000,2018-09-10,04:48:22,54.950898,82.964348,9654.0,1.0,13.0,18.0,2.0,56.14,7.0,11.0
980000,2018-09-10,04:48:23,54.944735,82.959884,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,11.0
906000,2018-09-10,04:48:23,55.0303931,83.0155452,9654.0,1.0,8.0,10.0,1.0,33.58,5.0,11.0
1750000,2018-09-10,04:48:24,54.9436459,82.9649398,9654.0,1.0,7.0,10.0,2.0,63.13,12.05,11.0
1457000,2018-09-10,04:48:25,55.0303931,83.0155452,9654.0,1.0,8.0,10.0,2.0,58.75,8.35,11.0
2100000,2018-09-10,04:48:26,55.017756,83.003578,9654.0,1.0,10.0,10.0,2.0,65.0,12.0,11.0
1300000,2018-09-10,04:48:26,55.017756,83.003578,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,11.0
1200000,2018-09-10,04:48:27,54.9460168,82.9728021,9654.0,1.0,3.0,10.0,1.0,41.39,11.0,11.0
2400000,2018-09-10,04:48:28,55.0207064,83.0061471,9654.0,1.0,6.0,10.0,2.0,59.0,9.0,1.0
3190000,2018-09-10,04:48:28,55.001039,83.008941,9654.0,3.0,2.0,6.0,1.0,43.0,12.0,1.0
1499000,2018-09-10,04:48:29,54.947786,82.970996,9654.0,1.0,7.0,10.0,1.0,48.02,14.0,11.0
9500000,2018-09-10,04:48:29,55.0229726,82.913108,9654.0,3.0,5.0,9.0,3.0,104.0,20.0,1.0
2600000,2018-09-10,04:48:31,55.0139939,83.0033194,9654.0,1.0,6.0,10.0,3.0,87.39,8.6,1.0
1148567,2018-09-10,04:48:31,55.0303931,83.0155452,9654.0,1.0,4.0,10.0,1.0,41.36,10.88,11.0
